"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ALTERNATIV UHELLSKODE";"ALVORLIGHETSGRAD";"ANMELDELSESNUMMER";"ANTALL ALVORLIG SKADET";"ANTALL DREPTE I ULYKKEN";"ANTALL ENHETER";"ANTALL KJØREFELT";"ANTALL LETTERE SKADET";"ANTALL MEGET ALVORLIG SKADET";"BEHANDLENDE POLITIDISTRIKT";"BESKRIVELSE";"DEKKETYPE";"FARTSGRENSE";"FORSTERKET VEGOPPMERKING";"FØREFORHOLD";"GEOMETRI, PUNKT";"HISTORISK HP";"HISTORISK KILOMETERVERDI";"HISTORISK VEGKATEGORI";"HISTORISK VEGNUMMER";"HISTORISK VEGSTATUS";"KILDE FOR ULYKKEN";"KJØREFELTTYPE";"KOMMUNENR SSB";"LYSFORHOLD";"MELDINGSDATO";"MIDTDELER";"OK SSB";"OPPGITT ANTALL SKADDE";"REGISTRERING STATUS";"REGISTRERINGSDATO FOR FAGDATA";"STEDFESTINGENS NØYAKTIGHET";"STEDSBESKRIVELSE";"STEDSFORHOLD";"TEMPERATUR";"TETTSTED";"UHELL KATEGORI";"UKEDAG";"ULYKKE REGISTRERT AV";"ULYKKESDATO";"ULYKKESKLOKKESLETT";"ULYKKESKODE";"VEGBREDDE";"VEGNAVN";"VEGTYPE";"VÆRFORHOLD";"KOMMUNE";"KOMMUNENUMMER";"FYLKE";"FYLKESNUMMER";"RIKSVEGRUTE";"KONTRAKTSOMRÅDE";"VEGSYSTEMREFERANSE";"VEGKATEGORI";"VEGSTATUS";"VEGNUMMER";"STREKNING";"DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"RETNING";"SIDEPOSISJON";"GEOMETRI"
"702000964";"570";"1";"2016-05-04";"";"2018-02-25T20:37:20";"";"Lettere skadd";"";"0";"0";"2";"4";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31825.9 6729890.1)";"18";"385";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2016-07-27";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Ukjent";"Bilulykke";"Onsdag";"";"2016-05-04";"08:30:00";"Påkjøring bakfra";"17.7";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m3398";"Europaveg";"Eksisterende";"39";"78";"1";"3398.385";"3398.385";"804781";"0.56672022";"0.56672022";"WITH";"";"POINT Z(-31838.408 6729886.023 14.713)"
"717339371";"570";"1";"2016-06-08";"";"2019-11-01T08:53:05";"";"Alvorlig skadd";"";"1";"0";"2";"4";"0";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-30988.4 6734786.8)";"19";"12928";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2016-12-16";"Nøyaktig";"";"Tunnel (primært for motorkjøretøy)";"";"Ukjent";"Bilulykke";"Onsdag";"";"2016-06-08";"08:16:00";"Skifte av felt til høyre";"7.2";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m5495";"Europaveg";"Eksisterende";"39";"77";"1";"5494.566";"5494.566";"805617";"0.60677244";"0.60677244";"WITH";"";"POINT Z(-31034.712 6734786.389 15.071)"
"717339408";"570";"1";"2016-06-14";"";"2020-06-29T12:35:19";"";"Lettere skadd";"";"0";"0";"2";"2";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31395.7 6725257.6)";"16";"9087";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2016-08-31";"Nøyaktig";"";"3-armet kryss (T-kryss, Y-kryss)";"15";"Ukjent";"Fotgjenger eller akende involvert";"Tirsdag";"";"2016-06-14";"06:59:00";"Påkjøring forøvrig ved høyresving";"7.8";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D100 m312";"Europaveg";"Eksisterende";"39";"79";"100";"311.917";"311.917";"1910640";"0.26876381";"0.26876381";"WITH";"";"POINT Z(-31395.116 6725262.697 31.984)"
"717339432";"570";"1";"2016-06-22";"";"2020-02-03T15:22:39";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-32005.5 6729189.1)";"423";"29";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2016-08-31";"Nøyaktig";"";"Rundkjøring";"18";"Ukjent";"Mc ulykke";"Onsdag";"";"2016-06-22";"11:52:00";"Uhell med uklart forløp ved avsvinging fra samme kjøreretning";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m4002 KD7 m29";"Europaveg";"Eksisterende";"39";"78";"1";"4001.511";"4001.511";"804881";"0.22553158";"0.22553158";"WITH";"";"POINT Z(-32005.771 6729189.336 10.307)"
"717339440";"570";"1";"2016-06-23";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"3";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-32016 6729163)";"17";"4283";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2016-09-22";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"18";"Utenfor tettbebyggelse";"Bilulykke";"Torsdag";"";"2016-06-23";"14:27:00";"Påkjøring bakfra";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m4149";"Europaveg";"Eksisterende";"39";"78";"1";"4148.5";"4148.5";"804778";"0.87179487";"0.87179487";"WITH";"";"POINT Z(-32016.057 6729162.534 2.772)"
"738328310";"570";"1";"2016-08-28";"";"2020-06-29T12:35:19";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31456.8 6731939.8)";"218";"2549";"Europaveg";"39";"Gang-/sykkelveg";"";"Gang- / sykkelveg";"4601";"Dagslys";"";"Nei";"";"";"";"2016-09-30";"Tilnærmet";"";"Annet kryss";"14";"Innenfor tettbebyggelse";"Sykkelulykke";"Søndag";"";"2016-08-28";"15:04:00";"Kjørende fra fortau eller G/S-veg krysset kjørebanen på hitsiden av krysset";"";"";"Gang- / sykkelveg";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D120 m4";"Europaveg";"Eksisterende";"39";"78";"120";"4.003";"4.003";"804082";"0.98086124";"0.98086124";"WITH";"";"POINT Z(-31459.03 6731938.897 20.753)"
"738328326";"570";"1";"2016-08-30";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"4";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Våt, bar veg";"POINT (-30927.1 6734414.4)";"19";"13304";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Ukjent";"";"Ja";"";"";"";"2016-12-19";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2016-08-30";"09:28:00";"Påkjøring bakfra";"7.3";"";"Vanlig veg/gate";"Ukjent";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m5865";"Europaveg";"Eksisterende";"39";"77";"1";"5864.788";"5864.788";"805617";"0.68466578";"0.68466578";"WITH";"";"POINT Z(-30969.925 6734421.797 11.393)"
"749122466";"570";"1";"2016-10-13";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31090.6 6724121.3)";"16";"7726";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2016-12-28";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"10";"Ukjent";"Bilulykke";"Torsdag";"";"2016-10-13";"17:19:00";"Påkjøring bakfra";"9.4";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m1673";"Europaveg";"Eksisterende";"39";"79";"1";"1672.833";"1672.833";"804775";"0.74595881";"0.74595881";"WITH";"";"POINT Z(-31088.367 6724116.251 88.994)"
"749122508";"570";"1";"2016-10-25";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Våt, bar veg";"POINT (-31247.7 6736324)";"19";"11366";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2016-12-01";"Nøyaktig";"";"Tunnel (primært for motorkjøretøy)";"";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2016-10-25";"18:11:00";"Påkjøring av forankjørende ved skifte av felt til høyre";"7.2";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m3957";"Europaveg";"Eksisterende";"39";"77";"1";"3956.567";"3956.567";"805617";"0.28318362";"0.28318362";"WITH";"";"POINT Z(-31303.264 6736301.098 30.405)"
"761036851";"570";"1";"2016-12-01";"";"2020-06-29T12:35:19";"";"Lettere skadd";"";"0";"0";"2";"1";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31419 6731139.5)";"218";"1746";"Europaveg";"39";"Gang-/sykkelveg";"";"Gang- / sykkelveg";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2017-02-16";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"5";"Innenfor tettbebyggelse";"Sykkelulykke";"Torsdag";"";"2016-12-01";"08:05:00";"Møting på rett vegstrekning";"";"";"Gang- / sykkelveg";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D120 m807";"Europaveg";"Eksisterende";"39";"78";"120";"807.372";"807.372";"803039";"0.9819376";"0.9819376";"AGAINST";"";"POINT Z(-31419.006 6731139.27 28.407)"
"761036903";"570";"1";"2016-12-15";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"3";"4";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-30992 6734808.7)";"19";"12905";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Ukjent";"";"Ja";"";"";"";"2017-02-22";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"5";"Utenfor tettbebyggelse";"Bilulykke";"Torsdag";"";"2016-12-15";"11:24:00";"Påkjøring bakfra";"7.2";"";"Vanlig veg/gate";"Ukjent";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m5472";"Europaveg";"Eksisterende";"39";"77";"1";"5471.919";"5471.919";"805617";"0.60200769";"0.60200769";"WITH";"";"POINT Z(-31038.623 6734808.7 15.28)"
"763174446";"570";"1";"2017-01-02";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"70";"";"Delvis snø / isbelagt veg";"POINT (-28180.1 6720043.5)";"16";"1912";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2017-06-08";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"0";"Utenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2017-01-02";"11:40:00";"Uhell med dyr innblandet";"7.6";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m7492";"Europaveg";"Eksisterende";"39";"79";"1";"7492.341";"7492.341";"805614";"0.86407995";"0.86407995";"WITH";"";"POINT Z(-28179.672 6720042.551 59.048)"
"763174460";"570";"1";"2017-01-08";"";"2018-02-25T20:37:20";"";"Lettere skadd";"";"0";"0";"2";"4";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31830.3 6729939.6)";"18";"440";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2017-06-13";"Nøyaktig";"";"3-armet kryss (T-kryss, Y-kryss)";"5";"Ukjent";"Bilulykke";"Søndag";"";"2017-01-08";"16:05:00";"Påkjøring forøvrig ved høyresving";"17.7";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m3344";"Europaveg";"Eksisterende";"39";"78";"1";"3343.511";"3343.511";"804781";"0.64782969";"0.64782969";"WITH";"";"POINT Z(-31816.195 6729936.455 15.586)"
"768479021";"570";"1";"2017-03-03";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"2";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-30418 6723491.4)";"16";"6777";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2017-08-11";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"0";"Ukjent";"Bilulykke";"Fredag";"";"2017-03-03";"07:35:00";"Møting i kurve";"10.2";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m2622";"Europaveg";"Eksisterende";"39";"79";"1";"2621.632";"2621.632";"804775";"0.58802018";"0.58802018";"WITH";"";"POINT Z(-30418.077 6723491.067 143.808)"
"768479034";"570";"1";"2017-03-14";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"3";"4";"0";"7";"";"Asfalt, oljegrus";"80";"";"Våt, bar veg";"POINT (-31989 6728994.5)";"17";"4113";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2017-08-01";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2017-03-14";"08:07:00";"Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m4318";"Europaveg";"Eksisterende";"39";"78";"1";"4318.496";"4318.496";"804778";"0.81208289";"0.81208289";"WITH";"";"POINT Z(-31989.153 6728994.791 3.309)"
"768479059";"570";"1";"2017-03-16";"";"2020-02-03T15:22:39";"";"Lettere skadd";"";"0";"0";"3";"2";"2";"0";"7";"";"Asfalt, oljegrus";"70";"";"";"POINT (-32009.3 6737167.4)";"81";"23558";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"";"";"Nei";"";"";"";"2017-08-11";"Nøyaktig";"";"Tunnel (primært for motorkjøretøy)";"";"Ukjent";"Bilulykke";"Torsdag";"";"2017-03-16";"16:43:00";"Påkjøring bakfra";"8.1";"";"Vanlig veg/gate";"";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m3165 KD4 m551";"Europaveg";"Eksisterende";"39";"77";"1";"3165.041";"3165.041";"804837";"0.73498464";"0.73498464";"WITH";"";"POINT Z(-32011.221 6737164.242 25.92)"
"768479071";"570";"1";"2017-03-22";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31289.2 6724341.7)";"16";"8070";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2017-08-09";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"3";"Utenfor tettbebyggelse";"Bilulykke";"Onsdag";"";"2017-03-22";"00:00:00";"Møting i kurve";"10.2";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m1330";"Europaveg";"Eksisterende";"39";"79";"1";"1329.56";"1329.56";"804775";"0.80357542";"0.80357542";"WITH";"";"POINT Z(-31288.514 6724341.615 67.613)"
"768479105";"570";"1";"2017-03-28";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-29851.4 6722036.8)";"16";"4723";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2017-08-08";"Nøyaktig";"";"3-armet kryss (T-kryss, Y-kryss)";"7";"Ukjent";"Bilulykke";"Tirsdag";"";"2017-03-28";"08:31:00";"Avsvinging til venstre foran kjørende i motsatt retning";"8.2";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m4677";"Europaveg";"Eksisterende";"39";"79";"1";"4676.845";"4676.845";"804775";"0.24375195";"0.24375195";"WITH";"";"POINT Z(-29851.46 6722037.519 72.246)"
"790369463";"570";"1";"2017-05-29";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"3";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31418.2 6732192.6)";"18";"2825";"Europaveg";"39";"Eksisterende veg";"";"Forbikjøringsfelt";"4601";"Dagslys";"";"Ja";"";"";"";"2017-08-17";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"13";"Innenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2017-05-29";"14:35:00";"Påkjøring av forankjørende ved skifte av felt til høyre";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m981";"Europaveg";"Eksisterende";"39";"78";"1";"980.992";"980.992";"805616";"0.14017193";"0.14017193";"WITH";"";"POINT Z(-31414.742 6732187.997 16.716)"
"801013334";"570";"1";"2017-05-31";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"4";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31457.1 6731473.3)";"18";"2108";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2017-08-08";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"12";"Ukjent";"Mc ulykke";"Onsdag";"";"2017-05-31";"14:45:00";"Skifte av felt til høyre";"14.0";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1699";"Europaveg";"Eksisterende";"39";"78";"1";"1698.698";"1698.698";"805616";"0.06673733";"0.06673733";"WITH";"";"POINT Z(-31451.086 6731474.894 24.686)"
"813541589";"570";"1";"2017-07-16";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"2";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-30177.9 6722335.4)";"16";"5358";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2017-09-26";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"16";"Ukjent";"Bilulykke";"Søndag";"";"2017-07-16";"15:44:00";"Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning";"8.0";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m4041";"Europaveg";"Eksisterende";"39";"79";"1";"4041.462";"4041.462";"804775";"0.35013167";"0.35013167";"WITH";"";"POINT Z(-30177.82 6722338.961 104.187)"
"840517790";"570";"1";"2017-09-11";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31412.8 6731014.7)";"18";"1645";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2018-02-21";"Unøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Innenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2017-09-11";"10:49:00";"Skifte av felt til høyre";"13.7";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m2162";"Europaveg";"Eksisterende";"39";"78";"1";"2161.634";"2161.634";"805616";"0.0193682";"0.0193682";"WITH";"";"POINT Z(-31415.547 6731014.614 27.918)"
